Pixel,Intensity
234.0,0.0
235.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,0.0
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
262.0,0.0
263.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
271.0,0.0
272.0,0.0
273.0,0.0
274.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,0.0
283.0,0.01458790908665616
284.0,0.08688016775270685
285.0,0.33369353005382973
286.0,1.1037402142761636
287.0,3.2116054838709376
288.0,8.411581297688898
289.0,19.9970056651852
290.0,43.37869341217967
291.0,86.19847648951364
292.0,157.50676637281913
293.0,265.72635867323766
294.0,415.5825532448705
295.0,605.2044247474706
296.0,824.5837208445656
297.0,1056.7105265087705
298.0,1281.7619685537122
299.0,1483.0661227976839
300.0,1652.7142829426298
301.0,1794.551579258036
302.0,1922.3750033316578
303.0,2054.2105236218704
304.0,2204.7010605786954
305.0,2379.4008909791537
306.0,2573.071248979254
307.0,2771.8849586728693
308.0,2957.7358822004335
309.0,3112.3852199062376
310.0,3220.838147199104
311.0,3274.105678899139
312.0,3271.4434670314076
313.0,3220.3730748348667
314.0,3134.257032907578
315.0,3027.812686509043
316.0,2913.3511894751628
317.0,2799.28661133937
318.0,2690.982249492189
319.0,2592.4830604235444
320.0,2507.382026066733
321.0,2438.892251529619
322.0,2389.2922206659637
323.0,2359.0696750404627
324.0,2345.9248934770526
325.0,2343.4928083386485
326.0,2340.9085025719432
327.0,2324.658558848748
328.0,2282.352369159841
329.0,2207.3580783530488
330.0,2101.385419299303
331.0,1974.0209044702547
332.0,1839.1622023381963
333.0,1710.623958382962
334.0,1599.0422445156387
335.0,1510.4636386315283
336.0,1446.367373255687
337.0,1404.4222300774954
338.0,1379.820573842786
339.0,1366.7657905717729
340.0,1359.984367365421
341.0,1355.4851366345817
342.0,1350.1820129338964
343.0,1341.2768371886673
344.0,1326.177460367316
345.0,1303.3447893587686
346.0,1273.8599592536762
347.0,1242.4137817611704
348.0,1216.7853347430905
349.0,1204.7678198811125
350.0,1209.718149373714
351.0,1226.6870316105694
352.0,1242.4918029063776
353.0,1240.7507684477719
354.0,1209.8681706315035
355.0,1149.5522878838688
356.0,1071.368195431116
357.0,993.0041374380173
358.0,929.6119666698655
359.0,887.6656521970826
360.0,864.5278397575927
361.0,852.4883503691252
362.0,843.2592592292647
363.0,829.8513536165088
364.0,805.2352330043578
365.0,760.743886677384
366.0,686.8019058883232
367.0,577.1500919729217
368.0,433.72334465066024
369.0,269.05770737418175
370.0,103.78954677538775
371.0,-40.46187903346784
372.0,-148.88817756053774
373.0,-217.86873927801756
374.0,-253.83263928082033
375.0,-267.81357704794874
376.0,-269.3464732666967
377.0,-263.37475536400177
378.0,-250.6373614219192
379.0,-230.52128600263347
380.0,-203.44457839723552
381.0,-171.63754166625017
382.0,-138.30460324988974
383.0,-107.03483730043828
384.0,-82.03079155452465
385.0,-68.97669392166438
386.0,-75.17736435220607
387.0,-107.37087058988575
388.0,-167.91950808360218
389.0,-251.4436985737656
390.0,-344.53201634179226
391.0,-429.6649020656398
392.0,-491.8292230582748
393.0,-524.1432340825351
394.0,-529.3828511806075
395.0,-516.4716157946227
396.0,-494.48044262394257
397.0,-467.80703254897287
398.0,-435.0388415553539
399.0,-391.36122548211284
400.0,-332.77304884283086
401.0,-259.9322661014629
402.0,-180.1191746310135
403.0,-107.0993693063466
404.0,-58.07991618026314
405.0,-49.006124913538976
406.0,-88.78319244229678
407.0,-175.47258716890602
408.0,-295.71183090619354
409.0,-428.5366862411662
410.0,-551.5971646278742
411.0,-647.3383913382919
412.0,-707.0137934932275
413.0,-731.5407784459076
414.0,-729.1723180919971
415.0,-711.6454397759662
416.0,-690.405649050477
417.0,-674.3216127372159
418.0,-669.243744491097
419.0,-678.5395223508558
420.0,-703.6882408821666
421.0,-744.1124674290825
422.0,-796.8704741453723
423.0,-857.0304992566389
424.0,-919.1324005816616
425.0,-979.0966783280335
426.0,-1035.2561725943256
427.0,-1087.8652352770118
428.0,-1137.4000756163723
429.0,-1182.9163310256226
430.0,-1221.3431354741547
431.0,-1248.173261623126
432.0,-1259.113880704835
433.0,-1251.5660998616931
434.0,-1225.2246188667743
435.0,-1181.5993024388804
436.0,-1122.5886103524422
437.0,-1049.5660149731216
438.0,-963.7945688926427
439.0,-868.5382909090674
440.0,-771.2196517896541
441.0,-683.6127313388454
442.0,-619.2736177843823
443.0,-588.7345416913882
444.0,-595.1344478121624
445.0,-632.9226759855565
446.0,-690.3679298724159
447.0,-754.2144284370318
448.0,-813.9480117638499
449.0,-863.4711607070583
450.0,-900.5835178511632
451.0,-925.052726924671
452.0,-937.4144307778131
453.0,-938.2828245254124
454.0,-928.4268935956735
455.0,-908.4824725593273
456.0,-878.3987448922071
457.0,-836.9411852638444
458.0,-782.6193105091263
459.0,-715.0791012051062
460.0,-636.7405302036049
461.0,-553.380775491834
462.0,-472.8996070782612
463.0,-402.8837198204294
464.0,-347.9335980770776
465.0,-308.6742566570311
466.0,-283.05665090480966
467.0,-269.1792357037491
468.0,-267.3986740555006
469.0,-279.51926650811373
470.0,-305.714372178155
471.0,-341.7157893358406
472.0,-379.4203481290855
473.0,-410.9960312268782
474.0,-433.9610377246456
475.0,-452.96062688852066
476.0,-476.72571411111034
477.0,-512.3455895652414
478.0,-561.4652574023567
479.0,-620.6841732724916
480.0,-685.3177011227278
481.0,-752.5508645708587
482.0,-821.6799283155184
483.0,-891.7355810496697
484.0,-959.742075128906
485.0,-1021.004256775858
486.0,-1071.121667111182
487.0,-1107.658050809168
488.0,-1130.1697556066333
489.0,-1139.2697617061676
490.0,-1135.268177458052
491.0,-1117.928823089178
492.0,-1086.836936785086
493.0,-1042.506400426738
494.0,-988.141798576515
495.0,-930.7176148591234
496.0,-880.8280863767079
497.0,-850.0380680542207
498.0,-847.078624732486
499.0,-874.3030713273525
500.0,-926.7381600476683
501.0,-994.0496481232317
502.0,-1064.0799595337596
503.0,-1126.3876439153735
504.0,-1174.0170758589502
505.0,-1203.4869095927133
506.0,-1213.7882972629654
507.0,-1205.4325796684209
508.0,-1180.7441647755556
509.0,-1144.0577494986755
510.0,-1101.0438390114498
511.0,-1056.755040451382
512.0,-1013.4096297711576
513.0,-969.8846453006727
514.0,-923.7853316874207
515.0,-874.9564584001529
516.0,-827.9056876662585
517.0,-791.1134609704754
518.0,-773.3984109798781
519.0,-779.6825974809988
520.0,-809.1568966734234
521.0,-856.2867477664313
522.0,-913.3041037057969
523.0,-971.464357369205
524.0,-1020.8576211660426
525.0,-1050.095499709607
526.0,-1048.4485460115031
527.0,-1010.1007852949291
528.0,-938.2921650837063
529.0,-846.5727848014255
530.0,-755.5968083538577
531.0,-687.0188823753118
532.0,-656.6340125946044
533.0,-669.3281373171782
534.0,-718.064237082157
535.0,-786.9377030261696
536.0,-856.7327792234829
537.0,-910.7585753358617
538.0,-938.3597751968579
539.0,-936.168296697991
540.0,-907.4463037139158
541.0,-860.230525748548
542.0,-804.3352365799003
543.0,-748.6339874334101
544.0,-699.3584406730891
545.0,-660.6371213092306
546.0,-635.872985832688
547.0,-628.2645468451886
548.0,-639.5325066561805
549.0,-668.0487665885025
550.0,-708.4043242085827
551.0,-752.442237753798
552.0,-791.0609458901185
553.0,-815.4791380758356
554.0,-818.4872846015014
555.0,-796.6893581488475
556.0,-753.1352218006878
557.0,-698.67601050652
558.0,-649.6774436572257
559.0,-622.2569275327558
560.0,-625.5775981274278
561.0,-657.8360327858761
562.0,-706.8728861598623
563.0,-755.489580619881
564.0,-788.2045919249073
565.0,-796.8461432591007
566.0,-782.3452048329452
567.0,-753.1854543017015
568.0,-721.3747502607473
569.0,-698.6191613908491
570.0,-693.5009654778644
571.0,-710.1216117512835
572.0,-747.6185248400068
573.0,-800.5646207968025
574.0,-860.3051051915152
575.0,-917.1299091990718
576.0,-963.2535758363761
577.0,-994.9874013619349
578.0,-1013.5992039069565
579.0,-1024.1683707494333
580.0,-1033.077369341277
581.0,-1045.1376324007092
582.0,-1061.6195685151974
583.0,-1080.2916913379586
584.0,-1097.069045770897
585.0,-1108.591446163851
586.0,-1114.0505076975794
587.0,-1115.1291574041052
588.0,-1114.3223175215555
589.0,-1113.0946845584801
590.0,-1111.263694798977
591.0,-1107.9570375306585
592.0,-1103.0373866596105
593.0,-1097.7449122651321
594.0,-1094.339603370349
595.0,-1095.3263649668947
596.0,-1103.31186974881
597.0,-1121.165407275192
598.0,-1151.7391445080323
599.0,-1196.3594032315177
600.0,-1252.8040604234016
601.0,-1313.9194443571778
602.0,-1368.8094491769707
603.0,-1406.099536827214
604.0,-1418.4778076202333
605.0,-1405.8539021789616
606.0,-1375.8063304310542
607.0,-1340.825094019432
608.0,-1313.3349336875976
609.0,-1301.116540756544
610.0,-1304.7775959588594
611.0,-1318.6171648997697
612.0,-1334.2208317153072
613.0,-1344.6847384072075
614.0,-1347.255250887491
615.0,-1343.153771487961
616.0,-1335.1588453708428
617.0,-1324.5656858946077
618.0,-1309.9615889766253
619.0,-1288.0479767400127
620.0,-1256.0279659184052
621.0,-1213.3605153696058
622.0,-1162.2453382164097
623.0,-1106.3152678817155
624.0,-1049.0099571061419
625.0,-992.60685064552
626.0,-938.4717058914587
627.0,-887.5252113350115
628.0,-840.4020996539464
629.0,-796.9878126790682
630.0,-756.6598364794039
631.0,-719.996316366551
632.0,-690.9147437002489
633.0,-677.1258751537338
634.0,-687.4384516203706
635.0,-726.9227029045054
636.0,-792.7814682707897
637.0,-873.63663905577
638.0,-952.8802265170225
639.0,-1014.5485592693494
640.0,-1048.487968675382
641.0,-1052.578847617757
642.0,-1031.9862075477026
643.0,-995.9618530819971
644.0,-954.6795106089471
645.0,-916.6241970780522
646.0,-887.2234509903951
647.0,-867.9920912202733
648.0,-856.9971118738509
649.0,-850.8389748512514
650.0,-848.2388231584384
651.0,-852.7582164446391
652.0,-872.3078275692275
653.0,-914.8629208395023
654.0,-983.2239826297642
655.0,-1072.8715002399904
656.0,-1173.7765262493053
657.0,-1274.5336565138418
658.0,-1364.825216342415
659.0,-1435.3004897198666
660.0,-1477.3840948217512
661.0,-1485.2910782233598
662.0,-1460.2301238374516
663.0,-1413.1709450975507
664.0,-1363.0276432045564
665.0,-1330.213106918029
666.0,-1329.2787155289273
667.0,-1364.3963340233765
668.0,-1430.0710231582675
669.0,-1515.1955064283127
670.0,-1607.702940541421
671.0,-1697.7606303375283
672.0,-1779.129277752118
673.0,-1848.9846954991337
674.0,-1906.8395003508795
675.0,-1952.7667196148234
676.0,-1986.5604861969691
677.0,-2007.7033300227304
678.0,-2016.337974383213
679.0,-2014.0764333092802
680.0,-2003.7758498726462
681.0,-1988.6408222143355
682.0,-1971.1313102908139
683.0,-1953.2060898248233
684.0,-1937.358526118025
685.0,-1927.5315170841025
686.0,-1928.8602029279143
687.0,-1945.4156081111105
688.0,-1977.4912923441275
689.0,-2020.089485498264
690.0,-2064.329209768056
691.0,-2101.235509948296
692.0,-2125.839604490908
693.0,-2139.147798515765
694.0,-2147.3058335174283
695.0,-2158.9710085806228
696.0,-2182.4434201055838
697.0,-2223.323982219399
698.0,-2282.658234827191
699.0,-2355.6126736995343
700.0,-2431.964185527494
701.0,-2499.1039328178167
702.0,-2547.240139994371
703.0,-2573.7756121603425
704.0,-2584.0461359081482
705.0,-2587.8896188639046
706.0,-2593.6837918165775
707.0,-2603.687982344769
708.0,-2612.9278345594685
709.0,-2612.2804716702185
710.0,-2593.512964026572
711.0,-2553.75676442868
712.0,-2497.4685418298104
713.0,-2435.0721715051955
714.0,-2378.9854413803723
715.0,-2338.944429049157
716.0,-2318.3537988856747
717.0,-2313.8894253999297
718.0,-2317.9683918322403
719.0,-2322.4552615439134
720.0,-2321.650376607842
721.0,-2313.2186949685597
722.0,-2297.6132171585027
723.0,-2276.654696699035
724.0,-2252.514804074924
725.0,-2227.2901624234787
726.0,-2202.641320049579
727.0,-2179.7699256970427
728.0,-2159.30383277244
729.0,-2141.9108981625122
730.0,-2129.201699513545
731.0,-2124.5350948645164
732.0,-2132.059785670278
733.0,-2154.3997691998816
734.0,-2190.103058234588
735.0,-2233.1333741572244
736.0,-2275.1195757191467
737.0,-2308.880943285816
738.0,-2330.9458186567563
739.0,-2341.67345902021
740.0,-2343.8972682951166
741.0,-2341.244873055712
742.0,-2336.040863707939
743.0,-2327.528550493096
744.0,-2311.349333492613
745.0,-2281.449235996333
746.0,-2234.545270041352
747.0,-2174.2751162628306
748.0,-2112.2160922450294
749.0,-2064.0853960946206
750.0,-2043.0120337958083
751.0,-2053.9263997678163
752.0,-2091.639992403468
753.0,-2143.2369483897032
754.0,-2192.8294300664693
755.0,-2226.215433399403
756.0,-2234.107205613336
757.0,-2213.7244665755047
758.0,-2169.1017295779666
759.0,-2110.330768756292
760.0,-2051.809144040435
761.0,-2009.1518424350625
762.0,-1994.7573977626473
763.0,-2013.5007833670606
764.0,-2060.2678817059323
765.0,-2120.8091398653537
766.0,-2176.560722430377
767.0,-2211.5560402799306
768.0,-2218.0931511731583
769.0,-2198.693039596896
770.0,-2163.6314062107267
771.0,-2125.3047365477814
772.0,-2092.849052345749
773.0,-2069.4226643645984
774.0,-2053.036942329685
775.0,-2039.2195762059864
776.0,-2023.5461727016404
777.0,-2002.8127593929833
778.0,-1976.0996151838199
779.0,-1945.6462327334357
780.0,-1917.3171977045527
781.0,-1899.0999368577318
782.0,-1897.5150728094109
783.0,-1913.6930016324202
784.0,-1941.7404105492706
785.0,-1970.3642797346606
786.0,-1987.219490647903
787.0,-1984.1566377246736
788.0,-1960.3656609627046
789.0,-1922.5983635796015
790.0,-1881.422372117452
791.0,-1845.566865933205
792.0,-1817.388310217196
793.0,-1792.3662186482898
794.0,-1762.9801131560446
795.0,-1723.979851999469
796.0,-1675.97167564621
797.0,-1624.843322414078
798.0,-1578.2147638998413
799.0,-1541.387559668361
800.0,-1515.9173357136829
801.0,-1500.9046984534243
802.0,-1496.1708426301589
803.0,-1504.2236561394197
804.0,-1529.5729093775376
805.0,-1575.8387018608817
806.0,-1642.515542296056
807.0,-1724.0750241493397
808.0,-1811.741931906439
809.0,-1897.2270478340367
810.0,-1975.5235287945684
811.0,-2045.5873155057093
812.0,-2108.5398925083305
813.0,-2164.97435689117
814.0,-2213.03918518772
815.0,-2248.75320798651
816.0,-2268.0622487502187
817.0,-2269.3303363753494
818.0,-2253.966635945841
819.0,-2224.539156316764
820.0,-2182.691005789346
821.0,-2128.9370496548077
822.0,-2066.026402637201
823.0,-2002.7695611459505
824.0,-1954.5407733220973
825.0,-1937.6588692203334
826.0,-1960.5576255686176
827.0,-2017.5771932417829
828.0,-2090.086908916291
829.0,-2154.771297546883
830.0,-2194.2521571757247
831.0,-2204.72203715075
832.0,-2196.9883386859765
833.0,-2190.6631157304764
834.0,-2204.262624328239
835.0,-2246.582370629753
836.0,-2312.7186307846923
837.0,-2386.7697412107204
838.0,-2448.8741188666163
839.0,-2482.8584809820477
840.0,-2481.484969339308
841.0,-2447.5360179044937
842.0,-2391.433911474089
843.0,-2326.643015846755
844.0,-2265.067383132672
845.0,-2213.8971203092174
846.0,-2175.1406920314016
847.0,-2147.059732948175
848.0,-2126.8096527075018
849.0,-2112.690500820007
850.0,-2105.429542730492
851.0,-2107.844252448551
852.0,-2122.693427668605
853.0,-2149.9989171336524
854.0,-2185.4930088995307
855.0,-2221.826645858045
856.0,-2251.8236762329934
857.0,-2271.483490365315
858.0,-2280.879435205724
859.0,-2282.5822842960233
860.0,-2279.300315915892
861.0,-2272.585538455866
862.0,-2262.9852815777235
863.0,-2250.8360769599085
864.0,-2236.749173312798
865.0,-2220.6255540261786
866.0,-2200.4471123863605
867.0,-2171.578289279749
868.0,-2128.4307145659345
869.0,-2067.766730778814
870.0,-1992.516572629063
871.0,-1913.114469734975
872.0,-1845.0458818061188
873.0,-1802.8649085739291
874.0,-1793.6982017339772
875.0,-1813.6578839230933
876.0,-1849.1493994506607
877.0,-1882.5435203726413
878.0,-1899.5236010244605
879.0,-1894.8683345024817
880.0,-1873.9042047145526
881.0,-1849.3095609053294
882.0,-1835.0687431825652
883.0,-1840.7206367136382
884.0,-1868.3773581872808
885.0,-1913.0956027872805
886.0,-1965.645093154197
887.0,-2015.9413957758175
888.0,-2056.257989505219
889.0,-2082.8744427170273
890.0,-2096.24565437749
891.0,-2099.480818751244
892.0,-2096.0242105586726
893.0,-2087.5795674342157
894.0,-2072.7082420865663
895.0,-2047.4616640371405
896.0,-2007.988119810498
897.0,-1954.3941373067582
898.0,-1893.5040866984962
899.0,-1837.8737427725664
900.0,-1800.5817185793828
901.0,-1788.341603793538
902.0,-1797.2658155377653
903.0,-1813.8792148847929
904.0,-1820.1393856274826
905.0,-1799.9142972458467
906.0,-1743.725803785371
907.0,-1650.9839127490736
908.0,-1529.8975896772833
909.0,-1395.0824699574266
910.0,-1263.0993997532805
911.0,-1146.4546247164567
912.0,-1048.61892967219
913.0,-963.2188571439531
914.0,-879.2851774808952
915.0,-790.2806285649677
916.0,-701.4435038822917
917.0,-629.8931536129526
918.0,-595.9483778467998
919.0,-611.5401016323052
920.0,-672.9573051943993
921.0,-763.7832012990436
922.0,-864.756502004606
923.0,-963.6007109076847
924.0,-1058.1009212752913
925.0,-1151.7391523336505
926.0,-1246.2472127332494
927.0,-1336.6587328620208
928.0,-1412.0446855573587
929.0,-1461.5024371067298
930.0,-1481.1521144529397
931.0,-1477.8100193457083
932.0,-1467.1222144771814
933.0,-1466.5807567498482
934.0,-1487.5953391246264
935.0,-1530.6975829891808
936.0,-1586.30845819037
937.0,-1640.1736479693463
938.0,-1680.4181564997075
939.0,-1702.5732353772535
940.0,-1710.6569206730685
941.0,-1714.3178516071484
942.0,-1723.917225749014
943.0,-1745.997360057564
944.0,-1780.8207213248227
945.0,-1822.788599094084
946.0,-1863.177543312117
947.0,-1894.3479635501908
948.0,-1913.329249914471
949.0,-1923.1611316008489
950.0,-1930.797650969352
951.0,-1942.7271453503286
952.0,-1961.0404110296508
953.0,-1982.8043862428322
954.0,-2002.9485470097075
955.0,-2018.3448898555212
956.0,-2029.9691033182025
957.0,-2040.7781190984065
958.0,-2051.7417452988993
959.0,-2058.628782877666
960.0,-2052.453970737453
961.0,-2023.9490605668252
962.0,-1969.5081853844424
963.0,-1895.114717415959
964.0,-1815.9481667636946
965.0,-1751.3337578421547
966.0,-1717.4290174787347
967.0,-1721.272190249093
968.0,-1758.9131513349819
969.0,-1818.204410842227
970.0,-1884.1684989738974
971.0,-1943.8449919775194
972.0,-1988.9322656760176
973.0,-2016.2166817356078
974.0,-2027.1305718892409
975.0,-2026.895085510014
976.0,-2023.1656874711641
977.0,-2023.5090774749717
978.0,-2032.2927868547647
979.0,-2048.5742134977227
980.0,-2066.4866356284533
981.0,-2078.4813608549393
982.0,-2079.8461797936006
983.0,-2071.55698226161
984.0,-2059.6014044225476
985.0,-2051.2566983221327
986.0,-2050.8415934090262
987.0,-2057.889735656254
988.0,-2068.2588683574068
989.0,-2076.6712160055226
990.0,-2078.8207133527076
991.0,-2072.6167737696924
992.0,-2059.0164333232565
993.0,-2042.5871959866104
994.0,-2030.7944282826343
995.0,-2031.6414714493494
996.0,-2050.434812728687
997.0,-2087.2549910478697
998.0,-2136.5524799251434
999.0,-2188.6410233781626
1000.0,-2232.832557659617
1001.0,-2261.037031777829
1002.0,-2271.0856552249697
1003.0,-2267.9030088250984
1004.0,-2261.226737697396
1005.0,-2260.684646643736
1006.0,-2270.8928782436574
1007.0,-2289.8578546808676
1008.0,-2311.258623746753
1009.0,-2328.406285159318
1010.0,-2336.7782351559304
1011.0,-2334.4853761492277
1012.0,-2321.549284781579
1013.0,-2299.7836388150345
1014.0,-2272.9515657460397
1015.0,-2246.3159530434195
1016.0,-2224.9641452920227
1017.0,-2212.128015557887
1018.0,-2208.889918155604
1019.0,-2215.4970494669515
1020.0,-2232.7236961712115
1021.0,-2261.7208471591102
1022.0,-2302.221940732181
1023.0,-2350.5192684364
1024.0,-2398.9287242143305
1025.0,-2437.185056012836
1026.0,-2455.105101927499
1027.0,-2445.172580764809
1028.0,-2404.5814200848454
1029.0,-2336.326051631624
1030.0,-2249.22730802973
1031.0,-2156.64507059883
1032.0,-2073.8656744222503
1033.0,-2014.6262696928075
1034.0,-1987.7229901938417
1035.0,-1994.6897993234284
1036.0,-2029.1837135131054
1037.0,-2079.0704506031057
1038.0,-2130.5290515126053
1039.0,-2173.109710372056
1040.0,-2203.0926872492846
1041.0,-2223.5343030145577
1042.0,-2240.8962264028614
1043.0,-2260.6312978200253
1044.0,-2284.6175238339583
1045.0,-2311.185716249054
1046.0,-2337.1304171020865
1047.0,-2359.440911638784
1048.0,-2375.7240973831167
1049.0,-2383.491948071126
1050.0,-2380.1042822557665
1051.0,-2364.057624674114
1052.0,-2336.957709869009
1053.0,-2304.400683485586
1054.0,-2274.4334337823398
1055.0,-2254.1669854327206
1056.0,-2246.524412222781
1057.0,-2249.4418207982617
1058.0,-2257.946134121831
1059.0,-2267.5056602456875
1060.0,-2276.207269788002
1061.0,-2284.4152384486542
1062.0,-2292.685618945031
1063.0,-2300.3992159710097
1064.0,-2306.009393873581
1065.0,-2308.652358570054
1066.0,-2308.6850745156003
1067.0,-2306.8761300285814
1068.0,-2302.397797231968
1069.0,-2291.7510532662495
1070.0,-2270.0784246020853
1071.0,-2234.0690414947526
1072.0,-2185.1813153015
1073.0,-2130.9645841418273
1074.0,-2083.8287985205684
1075.0,-2056.8846146195856
1076.0,-2058.7900422565926
1077.0,-2089.888882479621
1078.0,-2141.6596238279312
1079.0,-2200.408486264967
1080.0,-2253.0395705088085
1081.0,-2292.434172293796
1082.0,-2319.360785327931
1083.0,-2339.865829633615
1084.0,-2359.667177444715
1085.0,-2379.1493527831744
1086.0,-2392.004026481068
1087.0,-2388.521224396687
1088.0,-2360.9131129594525
1089.0,-2307.4492197721056
1090.0,-2233.33381141698
1091.0,-2149.356012738791
1092.0,-2069.7225964125364
1093.0,-2010.0587826295464
1094.0,-1984.4372292902874
1095.0,-2000.7307360755633
1096.0,-2056.5854732912508
1097.0,-2138.804398263727
1098.0,-2228.0304140643084
1099.0,-2306.435400296663
1100.0,-2364.244902651591
1101.0,-2401.5568977638873
1102.0,-2425.137094735535
1103.0,-2442.878001726463
1104.0,-2459.544584142929
1105.0,-2475.180183401849
1106.0,-2486.4268427983106
1107.0,-2489.0120647496574
1108.0,-2480.0552581968986
1109.0,-2458.7865746371444
1110.0,-2425.848910752659
1111.0,-2382.5044054186997
1112.0,-2331.135267971697
1113.0,-2277.130416397314
1114.0,-2230.1530544960924
1115.0,-2201.6240321559835
1116.0,-2198.6832462635643
1117.0,-2217.7839316642758
1118.0,-2243.270949777316
1119.0,-2253.1504722885447
1120.0,-2229.3325122895862
1121.0,-2166.1558569155545
1122.0,-2072.456647763738
1123.0,-1966.5429757536563
1124.0,-1867.9185632526041
1125.0,-1790.8965511687275
1126.0,-1742.0863757734865
1127.0,-1721.8375355181001
1128.0,-1726.850976540985
1129.0,-1752.2662131165123
1130.0,-1792.3807631077716
1131.0,-1839.8471617659504
1132.0,-1885.642860950043
1133.0,-1920.6933654926042
1134.0,-1939.1044715079718
1135.0,-1940.6163887784876
1136.0,-1930.339161813176
1137.0,-1915.8838364381613
1138.0,-1904.4204118344878
1139.0,-1901.5833582941443
1140.0,-1912.4382623762126
1141.0,-1941.8653814587624
1142.0,-1993.053395245725
1143.0,-2065.125907211992
1144.0,-2152.079577883929
1145.0,-2244.408374401226
1146.0,-2331.696023348002
1147.0,-2404.6733417376254
1148.0,-2456.150220180328
