Pixel,Intensity
234.0,0.0
235.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,0.0
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
262.0,0.0
263.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
271.0,0.0
272.0,0.0
273.0,0.0
274.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,0.0
283.0,0.0021469208709337237
284.0,0.008485259107072774
285.0,0.03188154001793214
286.0,0.0980602137194288
287.0,0.27083995275390105
288.0,0.6802386917707535
289.0,1.543865478976721
290.0,3.205386446023871
291.0,6.108605545148901
292.0,10.735807839483641
293.0,17.528888056724018
294.0,26.772788838844235
295.0,38.539975586172005
296.0,52.68602813840194
297.0,68.86746613445563
298.0,86.5736648264226
299.0,105.11934201860367
300.0,123.69989307430437
301.0,141.4752570533909
302.0,157.78141902731164
303.0,172.37159404771464
304.0,185.59805205530415
305.0,198.50425110765192
306.0,212.68222721297929
307.0,229.85071046946814
308.0,251.05909618048742
309.0,275.7472485968925
310.0,301.1789515659824
311.0,322.88878360778546
312.0,336.26453302675486
313.0,338.6777767341145
314.0,331.0268457341212
315.0,317.70043493471945
316.0,304.9391303238325
317.0,298.43849786736945
318.0,301.29515317126277
319.0,313.25987311168916
320.0,331.15649344497734
321.0,350.1734964323733
322.0,365.4511504506492
323.0,373.5554995240193
324.0,373.5392555271321
325.0,367.1111502755351
326.0,357.75668135453014
327.0,348.9431194633692
328.0,342.42971883472956
329.0,337.66214472519096
330.0,332.6336963869984
331.0,325.54204636795015
332.0,316.0846719436409
333.0,305.631920603592
334.0,296.3190054823364
335.0,289.82784104075597
336.0,286.58833853173604
337.0,285.743103689431
338.0,285.67054689035194
339.0,284.74377979953135
340.0,282.08556308678203
341.0,278.0772345360539
342.0,274.31647375368146
343.0,272.93217527955676
344.0,275.38508949584764
345.0,281.5660429534546
346.0,289.6616090833664
347.0,296.94974527641585
348.0,301.0758658537985
349.0,301.08651128135784
350.0,297.84421806198634
351.0,293.7145624621822
352.0,291.731589684843
353.0,294.4817978649921
354.0,302.9931498476917
355.0,316.0687558504188
356.0,330.53447807299597
357.0,342.4500978639743
358.0,348.82929745265704
359.0,348.9064118215895
360.0,344.19547213387864
361.0,337.3659662481027
362.0,330.6591557804698
363.0,324.8324254930705
364.0,319.16621008982696
365.0,312.40331098564525
366.0,303.9099851100341
367.0,294.3632593573529
368.0,285.56575242795805
369.0,279.64599057447737
370.0,278.14418310651007
371.0,281.5295970727457
372.0,289.23759254622723
373.0,299.99931157707897
374.0,312.20298136380393
375.0,324.0765117274616
376.0,333.8158635856686
377.0,339.7035337073344
378.0,340.3776215038745
379.0,335.30599857255754
380.0,325.2709365042188
381.0,312.65151375017325
382.0,301.0243055564176
383.0,294.08271552719015
384.0,294.1494970262007
385.0,301.06043172607883
386.0,312.05621459236613
387.0,322.8124527923068
388.0,329.18188459570763
389.0,328.8137574584238
390.0,321.93909604647456
391.0,311.0457881989978
392.0,299.6433126332932
393.0,290.71402623884893
394.0,285.531747078106
395.0,283.4457962889974
396.0,282.6853255247936
397.0,281.6875235722364
398.0,280.1046300122445
399.0,278.8458348266657
400.0,279.2276128423242
401.0,281.97259610055266
402.0,286.81356817972363
403.0,292.7954937530572
404.0,298.89621010665235
405.0,304.47285073489843
406.0,309.1785769437372
407.0,312.63790709601767
408.0,314.1833624417574
409.0,313.0093628687813
410.0,308.71968209243045
411.0,301.94249300239545
412.0,294.52917732419536
413.0,288.9926068719386
414.0,287.4086914924421
415.0,290.38016783064336
416.0,296.74394015796145
417.0,304.2756904038745
418.0,310.8697309610999
419.0,315.5144892239834
420.0,318.5646788105824
421.0,321.3170835004733
422.0,325.31350627490997
423.0,331.63526048296063
424.0,340.50351441442757
425.0,351.1497673467658
426.0,362.0110416719582
427.0,371.20462701912095
428.0,377.1531956097218
429.0,379.0284813501162
430.0,376.7950549156958
431.0,370.913221458492
432.0,361.9437423863503
433.0,350.43094162443685
434.0,337.16579109177945
435.0,323.53160093486713
436.0,311.4890803945368
437.0,303.0764759192353
438.0,299.7231358852359
439.0,301.85519760495856
440.0,309.0156291122672
441.0,320.20272469117674
442.0,334.0297600428385
443.0,348.69232843114935
444.0,361.79717937582035
445.0,370.52084538035126
446.0,372.153708537141
447.0,364.94598729594236
448.0,348.9281013668791
449.0,326.14886903618776
450.0,300.2705007999936
451.0,275.47778840124755
452.0,255.2654026407395
453.0,241.63641864847295
454.0,235.05469973206044
455.0,235.00445063529702
456.0,240.74337730805317
457.0,251.7476988767295
458.0,267.56878955270696
459.0,287.3304382786009
460.0,309.2798793533376
461.0,330.91319225666075
462.0,349.74789896767345
463.0,364.3359923634319
464.0,374.8384834785235
465.0,382.72747469593986
466.0,389.6825721490688
467.0,396.41117737964413
468.0,402.13064423937783
469.0,405.1858885456183
470.0,404.3244815914603
471.0,399.73924539400895
472.0,393.0373761983508
473.0,386.2189842164293
474.0,380.5316211858752
475.0,375.9492244901817
476.0,371.62224806179984
477.0,366.71821775495107
478.0,360.97352072915214
479.0,354.7689564211121
480.0,348.8321097504114
481.0,343.86850466689737
482.0,340.3318486227528
483.0,338.31357427362025
484.0,337.5072192002631
485.0,337.3087393226049
486.0,337.04038229148523
487.0,336.1478435065318
488.0,334.3784685503497
489.0,331.81046096666796
490.0,328.78869110068297
491.0,326.0147819859776
492.0,324.6352880146111
493.0,326.320030765983
494.0,332.9047206283278
495.0,345.5823545420735
496.0,363.90705624763854
497.0,385.18615367873394
498.0,404.8833229366851
499.0,418.07033849516097
500.0,421.3786323687907
501.0,414.3848991752641
502.0,399.75593141035444
503.0,382.2072479771818
504.0,366.8179001035047
505.0,357.6532547130971
506.0,356.9898285984562
507.0,365.0318553856174
508.0,379.94598541933016
509.0,398.14253405364616
510.0,415.08132125804457
511.0,426.56595413391886
512.0,430.1240539344119
513.0,425.68978078484946
514.0,415.41022562732775
515.0,402.6688548975442
516.0,390.83425555655526
517.0,382.2957237760483
518.0,378.064784584958
519.0,378.0404365460895
520.0,381.51275179766884
521.0,387.4896549189555
522.0,394.655948366404
523.0,401.19959311953517
524.0,404.9902722204936
525.0,404.2718837063926
526.0,398.4107618426631
527.0,388.1087814449113
528.0,374.8873349071985
529.0,360.3316529913878
530.0,345.6057789742192
531.0,331.5765968744486
532.0,319.1927122754395
533.0,309.6217705053116
534.0,303.9601219041191
535.0,302.6823319268764
536.0,305.27178599904175
537.0,310.27709234527833
538.0,315.83309385710373
539.0,320.33218159031094
540.0,323.0849516804383
541.0,324.64681352268855
542.0,326.6605380263651
543.0,331.15097457927595
544.0,339.48860030157704
545.0,351.51656894163034
546.0,365.3170409027557
547.0,377.8003062530049
548.0,385.8996588801834
549.0,387.6406955228343
550.0,382.53407405525445
551.0,371.3004177404064
552.0,355.3595430593683
553.0,336.6123535307107
554.0,317.55898740977125
555.0,301.26502504041156
556.0,290.766009494521
557.0,287.9816298710529
558.0,292.81010329581284
559.0,303.05796854318646
560.0,315.4374874027733
561.0,327.0075238732317
562.0,336.3009385072098
563.0,343.5329580848993
564.0,350.0197286991199
565.0,357.2053215876024
566.0,365.88432179635726
567.0,375.7867018198182
568.0,385.62275978556227
569.0,393.51608790936683
570.0,397.6831847351925
571.0,397.03703017870293
572.0,391.5055807706115
573.0,381.87563624708014
574.0,369.49703195452247
575.0,356.02489494981086
576.0,343.32438545238097
577.0,333.2694404739626
578.0,327.3464732962563
579.0,326.20614167212466
580.0,329.48235466074846
581.0,336.019930346095
582.0,344.3131035052459
583.0,352.746339035933
584.0,359.5857471219654
585.0,363.0014961284549
586.0,361.52578138042713
587.0,354.7719932111589
588.0,343.95375556526943
589.0,331.6629674745868
590.0,320.94617505754024
591.0,314.11722666582773
592.0,311.94994781936856
593.0,313.5810734541329
594.0,317.09305847848316
595.0,320.4648094832062
596.0,322.4669702476716
597.0,323.12379046751124
598.0,323.61106226265167
599.0,325.61198553290893
600.0,330.45296509151945
601.0,338.3380091880952
602.0,348.0953691906542
603.0,357.39430972966403
604.0,363.40190262960215
605.0,363.6578778327415
606.0,356.9282420780923
607.0,343.72565893579826
608.0,326.30006537929484
609.0,308.05473073649216
610.0,292.60386093445845
611.0,282.8387653569231
612.0,280.2066825902846
613.0,284.41476490719435
614.0,293.57950913798163
615.0,304.7811093301475
616.0,314.9233663203533
617.0,321.64850274786477
618.0,323.9469132358451
619.0,322.2877437512367
620.0,318.2828667612595
621.0,314.10659093994997
622.0,311.87525287319
623.0,313.0138065779828
624.0,317.7872158615287
625.0,325.2216513679525
626.0,333.5001545428115
627.0,340.67647389525644
628.0,345.2860909759204
629.0,346.53100811415425
630.0,344.1468784820906
631.0,338.16946474746936
632.0,328.9748546648989
633.0,317.5138480308006
634.0,305.5045799476589
635.0,295.2247586605082
636.0,288.9191443585176
637.0,288.0387321722213
638.0,292.63108381591246
639.0,301.2087796912548
640.0,311.1602137424773
641.0,319.57215789420957
642.0,324.1829751503901
643.0,324.09602428308204
644.0,320.02774562982887
645.0,314.01620904065544
646.0,308.6714378016591
647.0,306.0488058119897
648.0,306.6480328613324
649.0,309.0027810181798
650.0,310.39778370583105
651.0,308.44042120761515
652.0,302.63411755082416
653.0,294.91527299270393
654.0,288.768792809758
655.0,287.3842924121669
656.0,292.010133250855
657.0,301.36363924977826
658.0,312.31331563298636
659.0,321.33715525624285
660.0,326.13776686427565
661.0,326.6612702351899
662.0,325.19295940775174
663.0,325.26938909323076
664.0,329.8611487397038
665.0,339.637215730903
666.0,352.3281280475829
667.0,363.6611963204748
668.0,369.3333369478083
669.0,366.9887026722446
670.0,357.00740965981106
671.0,341.96802956620024
672.0,325.34826558176206
673.0,310.3764820386419
674.0,299.38847288362336
675.0,293.6344781848991
676.0,293.28185906379423
677.0,297.44820538147144
678.0,304.3596097125735
679.0,311.6298768932232
680.0,316.85840317075156
681.0,318.27534002126924
682.0,315.34006897941043
683.0,308.8924981935276
684.0,300.86551116133063
685.0,293.61709866480265
686.0,289.27223090138
687.0,289.24856815611747
688.0,294.082538982336
689.0,303.33982430317377
690.0,315.73095545041275
691.0,329.34859223045527
692.0,342.1504551176379
693.0,352.46795268448034
694.0,359.18078289050015
695.0,361.7121637483997
696.0,359.9458422808468
697.0,354.27642852700825
698.0,345.65952203644594
699.0,335.49642835670596
700.0,325.2289899603935
701.0,316.0984534247732
702.0,309.10139326679007
703.0,305.15583593995655
704.0,305.0471828311363
705.0,309.0082471426087
706.0,316.3694927050852
707.0,325.6201915917081
708.0,335.0895994299458
709.0,343.70504435727025
710.0,351.2384662615426
711.0,357.85776867908896
712.0,363.4473163138031
713.0,367.2493784097642
714.0,368.150893617801
715.0,365.33344063879065
716.0,358.80438053631156
717.0,349.47690785583995
718.0,338.8970381319716
719.0,328.86403485589636
720.0,321.08349378577117
721.0,316.79346083035585
722.0,316.3532439229124
723.0,318.8766985870503
724.0,322.4025977713785
725.0,324.71721774100365
726.0,324.5347656762898
727.0,322.3307017544934
728.0,320.14391797458194
729.0,320.4618095883035
730.0,324.86161272417075
731.0,333.2444209329052
732.0,344.1129377098868
733.0,355.5386609932754
734.0,366.10513220450275
735.0,375.25232005719124
736.0,382.8371038235825
737.0,388.50081449551385
738.0,391.3497465075181
739.0,390.2770125586398
740.0,384.65470496833314
741.0,374.8580847616711
742.0,362.2643693932913
743.0,348.72268500220724
744.0,335.85124596281696
745.0,324.58767601077534
746.0,315.3510569853352
747.0,308.57704006912815
748.0,305.4208721978548
749.0,308.04970458038423
750.0,319.34388756590374
751.0,341.91126932824454
752.0,376.702693946881
753.0,421.684584334897
754.0,471.4249508759391
755.0,518.1431900735394
756.0,554.1753224649121
757.0,574.8413805022731
758.0,580.1347102173161
759.0,574.3144073162418
760.0,563.8929986471164
761.0,555.4040921809585
762.0,553.8626289430005
763.0,562.3379442957826
764.0,581.8891355312957
765.0,611.6256810607222
766.0,649.0367368843486
767.0,690.6244222485432
768.0,732.8975204202724
769.0,773.169406292039
770.0,809.7188818632046
771.0,841.4351298046104
772.0,867.3608333613995
773.0,886.5899944450188
774.0,898.6329256413852
775.0,903.9664981088338
776.0,904.3779904802218
777.0,902.7683358578181
778.0,902.1636932780592
779.0,904.1499103468113
780.0,907.5491681036269
781.0,908.1926756308346
782.0,900.2348257813426
783.0,878.5618006383497
784.0,840.9350309725887
785.0,788.8324940445207
786.0,726.695336356272
787.0,660.4030939706593
788.0,595.8502211346321
789.0,538.2706925308524
790.0,491.9021696361596
791.0,459.5688331615971
792.0,441.9206749525634
793.0,436.7090261771502
794.0,438.88958089856715
795.0,441.9165876445476
796.0,439.85382058337314
797.0,429.4155429604005
798.0,410.72354491279225
799.0,386.5907712290397
800.0,360.8637869953948
801.0,336.9173119762394
802.0,316.93626660523034
803.0,301.9293198168403
804.0,291.95796273675575
805.0,286.2706968734768
806.0,283.42831631910724
807.0,281.75311195020777
808.0,280.0168687680833
809.0,278.0873673349041
810.0,277.05298155633307
811.0,278.6956161179267
812.0,284.4846474106652
813.0,294.6534658744874
814.0,307.8720420285124
815.0,321.74037950438435
816.0,333.7922788687741
817.0,342.4064748624054
818.0,347.056277062404
819.0,347.9770042616795
820.0,345.77559158466715
821.0,341.30205548753133
822.0,335.6783769565234
823.0,330.1515269878281
824.0,325.60801705742716
825.0,322.1977629950901
826.0,319.5136200092812
827.0,317.3481725140909
828.0,316.40368675846184
829.0,318.27402408210105
830.0,324.58214388527824
831.0,335.8200819409123
832.0,350.739300870151
833.0,366.7430315633249
834.0,380.87253181008134
835.0,390.75054711958705
836.0,395.1065073567892
837.0,393.82239177313716
838.0,387.7956470303785
839.0,378.7402661283615
840.0,368.8284275971694
841.0,360.0901282071942
842.0,353.8399129560528
843.0,350.3238713195684
844.0,348.87132151101514
845.0,348.351680940696
846.0,347.69832729050495
847.0,346.19768717442366
848.0,343.5513196073793
849.0,339.8366329824548
850.0,335.4345902753633
851.0,330.9983976568998
852.0,327.24835149768353
853.0,324.6864943106349
854.0,323.2166638489371
855.0,321.98905501623307
856.0,319.65935571157416
857.0,315.0280129167221
858.0,307.7709078199127
859.0,298.85855018269444
860.0,290.31184531982996
861.0,284.3750736227243
862.0,282.5899456226988
863.0,285.16525303081676
864.0,290.99729252129475
865.0,298.20032889334993
866.0,304.7510276692662
867.0,308.9711366908806
868.0,309.79723547578476
869.0,306.920819020904
870.0,300.9213243150541
871.0,293.1690985914879
872.0,285.43885194919
873.0,279.3209536051687
874.0,275.74111623966115
875.0,274.98727747574935
876.0,277.13707138060784
877.0,282.5662981889494
878.0,291.8508669687148
879.0,305.1077220878656
880.0,321.2681901277017
881.0,338.0524415326272
882.0,352.8180999347481
883.0,363.76182645258194
884.0,370.5380502425257
885.0,373.9512099697469
886.0,375.04655283856704
887.0,374.35211261460483
888.0,371.9689227751227
889.0,368.1311151042676
890.0,363.6610703992639
891.0,359.83532481539663
892.0,357.7001277465142
893.0,357.4601211207622
894.0,358.39452890578855
895.0,359.4043416814029
896.0,359.7896393876178
897.0,359.6720098044691
898.0,359.8065899118499
899.0,361.00715315786204
900.0,363.56107246532156
901.0,367.0381820407224
902.0,370.4915884643324
903.0,372.9019168950539
904.0,373.6595558040978
905.0,372.7150277959166
906.0,370.58672275741753
907.0,368.02720033228616
908.0,365.72549404370415
909.0,364.10627981069285
910.0,363.3952990119294
911.0,363.8060812993143
912.0,365.6329211951443
913.0,368.9776829263571
914.0,373.352751935586
915.0,377.402519103461
916.0,379.14841767978913
917.0,376.67954120761453
918.0,368.9994199356955
919.0,356.72770971428815
920.0,342.26647320945716
921.0,329.32953748833205
922.0,321.84018406117025
923.0,322.4331860682418
924.0,331.34635046196104
925.0,346.18045185905703
926.0,362.80416838547956
927.0,376.890332029884
928.0,385.3736010591906
929.0,387.24153180609665
930.0,383.6541401939493
931.0,377.34644723427186
932.0,371.68445999347466
933.0,369.3664504268496
934.0,371.3017153106001
935.0,376.1667681078355
936.0,381.13520645935023
937.0,383.52935812445594
938.0,382.4308318179022
939.0,379.36553053996687
940.0,377.5003816971228
941.0,379.8447958263262
942.0,387.53072352977836
943.0,399.01963570749393
944.0,410.6306537375972
945.0,418.11093355123563
946.0,418.3668437776204
947.0,410.63472373471245
948.0,396.6415867480529
949.0,379.72440001754353
950.0,363.59702809809045
951.0,351.2040074389404
952.0,344.22027505914957
953.0,343.1874962568245
954.0,347.9318363991448
955.0,357.90533768316317
956.0,372.1616064867808
957.0,389.19043919986336
958.0,406.90310306380684
959.0,423.0048780552139
960.0,435.6188382124658
961.0,443.7734777612026
962.0,447.48652170535263
963.0,447.5006205972238
964.0,444.79107671520165
965.0,440.339639624641
966.0,435.15263614459184
967.0,430.4677607319157
968.0,427.8200426381416
969.0,428.7713532836706
970.0,434.39097112087074
971.0,444.94220182191725
972.0,460.0606909071199
973.0,479.51347954730284
974.0,503.88539565955784
975.0,534.5557665142458
976.0,572.7693506749274
977.0,618.2319841037594
978.0,668.0904358121255
979.0,717.2317513961619
980.0,759.7937342405284
981.0,791.4590217160984
982.0,811.2995502264243
983.0,822.1716693914599
984.0,829.335692312611
985.0,837.895981170074
986.0,850.2968786751113
987.0,865.0419336984825
988.0,877.2686219054655
989.0,880.9763496083311
990.0,871.6808934460988
991.0,848.2450980452161
992.0,812.935800565484
993.0,770.1018908201951
994.0,724.4744412543605
995.0,679.9602559910726
996.0,639.0220305050647
997.0,602.5605896299967
998.0,570.0173418592015
999.0,539.9027308103882
1000.0,510.60193500498747
1001.0,481.1772806780159
1002.0,451.79661178552436
1003.0,423.52296965780687
1004.0,397.8148244652373
1005.0,376.1036063840799
1006.0,359.5561590487918
1007.0,348.99655161326405
1008.0,344.7637645956604
1009.0,346.4421355182622
1010.0,352.5330927341019
1011.0,360.3150128858768
1012.0,366.2367964186251
1013.0,366.9630175649205
1014.0,360.81255162357064
1015.0,348.7882939440413
1016.0,334.32242649905197
1017.0,321.70800064162745
1018.0,314.0400654877857
1019.0,312.01966999708407
1020.0,314.2445302675172
1021.0,318.5281552213591
1022.0,323.05844852157634
1023.0,326.78987806350636
1024.0,329.12848379997047
1025.0,329.59661994637423
1026.0,327.8209974386622
1027.0,323.7186377939618
1028.0,317.62967784814714
1029.0,310.1515557195289
1030.0,302.03789546218127
1031.0,294.15892093797856
1032.0,287.57733260285465
1033.0,283.4909779084412
1034.0,283.05290136967085
1035.0,286.9667386047103
1036.0,295.1379557692268
1037.0,306.55301344616714
1038.0,319.5174924098492
1039.0,332.14572696382714
1040.0,342.7664387389787
1041.0,350.10428450589933
1042.0,353.3121981252075
1043.0,352.0795756006763
1044.0,346.8409424937147
1045.0,338.8454617574484
1046.0,329.79569569491616
1047.0,321.0073837179719
1048.0,312.68756318737104
1049.0,304.01362431077484
1050.0,294.03876389074867
1051.0,282.8284884224844
1052.0,271.8874767852315
1053.0,263.46812079479304
1054.0,259.35313137055516
1055.0,259.84946790175053
1056.0,263.74777349257795
1057.0,269.1231616343145
1058.0,274.5637667637354
1059.0,279.89588580426283
1060.0,286.2108982980834
1061.0,295.07252255776734
1062.0,307.29508294997333
1063.0,322.05827652192056
1064.0,336.8885061033042
1065.0,348.7505582636069
1066.0,355.5803398232985
1067.0,357.4394779059952
1068.0,356.4887930041266
1069.0,355.8811299901187
1070.0,358.1073831230372
1071.0,363.6712772161324
1072.0,370.8488146390588
1073.0,376.53773435719825
1074.0,377.8554661094553
1075.0,373.5702594241716
1076.0,364.5839644749686
1077.0,353.1982202680364
1078.0,341.79365316446905
1079.0,331.67262767068974
1080.0,322.8254633890778
1081.0,314.4676012410828
1082.0,305.8297080292662
1083.0,296.58507076400537
1084.0,286.80843469144355
1085.0,276.66265651707755
1086.0,266.2978658984805
1087.0,256.23999292606186
1088.0,247.85725835053535
1089.0,243.49183774329435
1090.0,245.79919755979665
1091.0,256.52698524978433
1092.0,275.34100053605334
1093.0,299.5460744161586
1094.0,324.91371637004863
1095.0,347.2708111774695
1096.0,363.9311306497925
1097.0,374.2734454053241
1098.0,379.3196379610963
1099.0,380.79742075652103
1100.0,380.408714670147
1101.0,379.5701228782017
1102.0,379.5424049755687
1103.0,381.46742811055356
1104.0,386.17479223894793
1105.0,393.84548364629916
1106.0,403.855507635202
1107.0,414.96560811367056
1108.0,425.70926497396715
1109.0,434.78887004179364
1110.0,441.21271369996384
1111.0,444.29914102491637
1112.0,443.5121087113781
1113.0,438.4300996895587
1114.0,428.78141134051856
1115.0,414.678463917508
1116.0,396.79710766725884
1117.0,376.41437273999486
1118.0,355.26228184491157
1119.0,335.25353395404636
1120.0,318.2045410665063
1121.0,305.50864133206994
1122.0,297.7829301227169
1123.0,294.57627875903205
1124.0,294.393946676339
1125.0,295.23237315464667
1126.0,295.45726754267145
1127.0,294.65706597145044
1128.0,293.89598294911
1129.0,295.11751339414525
1130.0,300.0960585246395
1131.0,309.4095611498853
1132.0,322.188444597463
1133.0,336.6570531269644
1134.0,351.0983844510366
1135.0,364.59513778889135
1136.0,376.9968163086353
1137.0,388.43207811618885
1138.0,398.6505624530422
1139.0,406.82684042433067
1140.0,411.84554188151435
1141.0,412.852839503214
1142.0,409.723629435562
1143.0,403.1070465350466
1144.0,394.1792775178043
1145.0,384.38487742095975
1146.0,375.3942131632974
1147.0,369.1476085139472
1148.0,367.69650933342643
1149.0,372.577322048291
1150.0,383.9691856467814
1151.0,400.19367633916505
1152.0,417.9931007821978
1153.0,433.64264799297337
1154.0,444.3077224056377
1155.0,448.83196831799467
1156.0,447.776560054341
1157.0,442.7046743729696
1158.0,435.39372238651964
1159.0,427.4117037374396
1160.0,420.0961403556384
1161.0,414.6578965660726
1162.0,412.0796896707954
1163.0,412.8062223425446
1164.0,416.4758004152787
1165.0,421.9725182090283
1166.0,427.74284662360606
1167.0,432.1971759494429
1168.0,434.07845868982014
1169.0,432.72369656645236
1170.0,428.1141653657019
1171.0,420.81050153159543
1172.0,411.8350402069064
1173.0,402.72349830721555
1174.0,395.62916339690616
1175.0,393.2307356419679
1176.0,398.0478244903661
1177.0,411.313319541505
1178.0,431.97268385579196
1179.0,456.6757439001931
1180.0,480.9549851575061
1181.0,500.9484616769207
1182.0,514.5851556950932
1183.0,521.5785388904008
1184.0,522.5843779409518
1185.0,518.4158946566575
1186.0,509.8502900738682
1187.0,497.7651415409914
1188.0,483.19481840861386
1189.0,467.0438779201878
1190.0,449.8612215140533
1191.0,432.03661297751705
1192.0,414.4021392097117
1193.0,398.65333680612036
1194.0,387.0149489124973
1195.0,381.3077890095187
1196.0,381.99809637920225
1197.0,387.9174814692875
1198.0,396.6964276559961
1199.0,405.62615744531337
1200.0,412.4313334929225
1201.0,415.7178476643567
1202.0,415.020266452711
1203.0,410.67335125075016
1204.0,403.5765886756235
1205.0,394.97378590026534
1206.0,386.1523234878391
1207.0,378.2679217636502
1208.0,372.247919718185
1209.0,368.85303902433793
1210.0,368.7004076423816
1211.0,372.05041644107155
1212.0,378.44378498577646
1213.0,386.4512991425722
1214.0,393.795967712216
1215.0,397.9315792679587
1216.0,396.83297259801657
1217.0,389.606299689776
1218.0,376.741987634504
1219.0,359.9781943983977
1220.0,341.91040462366453
1221.0,325.5034533669312
1222.0,313.58853844590885
1223.0,308.3579144333641
1224.0,310.85372145315426
1225.0,320.5017383197423
1226.0,334.9028237290647
1227.0,350.29409349916966
1228.0,362.71372510453546
1229.0,369.5587679363414
1230.0,370.6532344236268
1231.0,368.2434196749559
1232.0,365.8270162245884
1233.0,366.51127230694044
1234.0,371.6684938227803
1235.0,380.49616286967
1236.0,390.5899074633545
1237.0,399.2339803824842
1238.0,404.6418831186805
1239.0,406.65419985560567
1240.0,406.57616288979045
1241.0,406.3870926593245
