Pixel,Intensity
234.0,0.0
235.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,0.0
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
262.0,0.0
263.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
271.0,0.0
272.0,0.0
273.0,0.0
274.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,0.0
283.0,0.0010334961075663875
284.0,0.0060825572731922455
285.0,0.025705685292192783
286.0,0.082597380098134
287.0,0.2405425190900218
288.0,0.6286230788399728
289.0,1.4874374990466883
290.0,3.2025529742514625
291.0,6.290001021808312
292.0,11.308182973232025
293.0,18.68810664044988
294.0,28.53680867814951
295.0,40.51905339929252
296.0,53.91436443466358
297.0,67.84849521195291
298.0,81.62139296778673
299.0,94.95531785413884
300.0,108.10781338205537
301.0,121.76387098382177
302.0,136.81414433255844
303.0,154.05355212915623
304.0,173.87606454579117
305.0,196.03203130212353
306.0,219.52531203937232
307.0,242.72449008703387
308.0,263.6666761780056
309.0,280.53788322773926
310.0,292.18529313191254
311.0,298.47869408207725
312.0,300.3333147536167
313.0,299.3687241666727
314.0,297.2678982277173
315.0,295.20782026118286
316.0,293.6552965972504
317.0,292.59739447037384
318.0,292.0228452250874
319.0,292.2660494488339
320.0,293.97057078625977
321.0,297.7045090533205
322.0,303.46820999709456
323.0,310.39822542857723
324.0,316.8833752642914
325.0,321.0726267191814
326.0,321.6165268656964
327.0,318.31342013828834
328.0,312.38562453492466
329.0,306.1699841357331
330.0,302.2356118982866
331.0,302.2417702773748
332.0,306.05500514256437
333.0,311.74145982034565
334.0,316.48381787253936
335.0,318.05837307499655
336.0,315.98146063599563
337.0,311.6454536215345
338.0,307.4019185899907
339.0,305.23716963926745
340.0,305.83523482267196
341.0,308.4991381558945
342.0,311.7444425125585
343.0,314.052002832277
344.0,314.3706837534626
345.0,312.3152323819342
346.0,308.19281622574806
347.0,303.00296281110803
348.0,298.2630078686223
349.0,295.57667823098245
350.0,296.0021756813759
351.0,299.58279660512414
352.0,305.3067044976788
353.0,311.61121798003956
354.0,317.1374969223687
355.0,321.35546882411364
356.0,324.69032711279044
357.0,328.16941947259613
358.0,332.6758549439779
359.0,338.3080009822112
360.0,344.1586488898661
361.0,348.67804214555395
362.0,350.42914203472293
363.0,348.7977493128423
364.0,344.2915011976705
365.0,338.3170362642186
366.0,332.5556309195291
367.0,328.2575559157176
368.0,325.771845554258
369.0,324.52943429219147
370.0,323.47114633356125
371.0,321.6679438093401
372.0,318.76418885136377
373.0,315.0594821741943
374.0,311.26143236458074
375.0,308.1683581233892
376.0,306.4271289674807
377.0,306.3966761277356
378.0,307.9836109944543
379.0,310.53194277769063
380.0,312.9425880932563
381.0,314.17205887450274
382.0,313.872709743439
383.0,312.75574951408464
384.0,312.26450984678286
385.0,313.7354103372918
386.0,317.61027464642143
387.0,323.22230939007966
388.0,329.3034195386698
389.0,334.79245768593995
390.0,339.341123216808
391.0,343.2680146824706
392.0,347.0432016955296
393.0,350.733494686381
394.0,353.81022426624077
395.0,355.38102306732026
396.0,354.67246954173095
397.0,351.4277052023587
398.0,346.0178963838009
399.0,339.2073436343426
400.0,331.74189427044405
401.0,324.0684737569973
402.0,316.36647554635624
403.0,308.90937097656507
404.0,302.4705461022135
405.0,298.45558041835386
406.0,298.5343336446076
407.0,303.8826000067016
408.0,314.4360305785368
409.0,328.6045027147583
410.0,343.64629008605834
411.0,356.6145232888846
412.0,365.4408411623097
413.0,369.6000389156917
414.0,370.04459286264785
415.0,368.44480364678355
416.0,366.2224169920976
417.0,364.0054240726192
418.0,361.72925272399107
419.0,359.1151784030239
420.0,356.0642213109691
421.0,352.716193488368
422.0,349.27622256574676
423.0,345.8951972557019
424.0,342.7445562892193
425.0,340.10539615581007
426.0,338.31901264895566
427.0,337.63385095565036
428.0,338.05125284195054
429.0,339.27285320554375
430.0,340.71886625877147
431.0,341.59441591377686
432.0,341.06237780211984
433.0,338.5280594380283
434.0,333.961039475042
435.0,328.03706772303866
436.0,322.00259817476916
437.0,317.2817048466324
438.0,315.01277792483677
439.0,315.7486532183441
440.0,319.39983436157127
441.0,325.3686768843113
442.0,332.74645014915245
443.0,340.50736560564064
444.0,347.65743576376974
445.0,353.3455310515493
446.0,356.97646704566114
447.0,358.3402363345298
448.0,357.70175082170846
449.0,355.7354391818618
450.0,353.27549028345214
451.0,350.9439084403419
452.0,348.9304103893904
453.0,347.0819407663746
454.0,345.2042085196813
455.0,343.37068291287295
456.0,342.01584698458356
457.0,341.73286441681597
458.0,342.9448879651801
459.0,345.5772248956181
460.0,348.92294584407034
461.0,351.7801155536428
462.0,352.89472391501783
463.0,351.5270335912318
464.0,347.74044169156537
465.0,342.196869230262
466.0,335.59341877592226
467.0,328.23820000666313
468.0,320.1471031069464
469.0,311.57975723369833
470.0,303.43278133072346
471.0,297.121613678151
472.0,294.02385341215404
473.0,294.8576494181116
474.0,299.3980002323465
475.0,306.5637204867482
476.0,314.7620641549055
477.0,322.27163981482215
478.0,327.5857257033694
479.0,329.72465936142464
480.0,328.42525151415595
481.0,324.2206243095709
482.0,318.3239765382392
483.0,312.2711781172591
484.0,307.4311399546589
485.0,304.59296127758205
486.0,303.81399519495216
487.0,304.67189028496716
488.0,306.6973862843683
489.0,309.6646290376852
490.0,313.60124380216115
491.0,318.4607075520818
492.0,323.7873063934493
493.0,328.63672424647734
494.0,331.91494490627605
495.0,333.0108716479817
496.0,332.23564855740136
497.0,330.7869061850236
498.0,330.23395990658423
499.0,331.80754873539973
500.0,335.9208630036014
501.0,342.0907036390621
502.0,349.22395637295125
503.0,356.07078954565327
504.0,361.5877784403352
505.0,365.1485169346406
506.0,366.5412748791789
507.0,365.88852141781206
508.0,363.5678263033526
509.0,360.1505736465422
510.0,356.37094516367915
511.0,353.06752529652283
512.0,351.04321370757486
513.0,350.8857298725022
514.0,352.77155707342877
515.0,356.2880435132013
516.0,360.44541483310263
517.0,363.9292865751564
518.0,365.54877873469513
519.0,364.66180235403385
520.0,361.34284897892303
521.0,356.28612634219314
522.0,350.4822251542164
523.0,344.884979724961
524.0,340.1896568509557
525.0,336.733561810689
526.0,334.460364033108
527.0,332.9203819045863
528.0,331.35446793288565
529.0,328.8721990900649
530.0,324.73375851962976
531.0,318.6071479828914
532.0,310.7046395725482
533.0,301.7321459055516
534.0,292.75821461634393
535.0,285.02020124906596
536.0,279.7560175443426
537.0,278.0204622976579
538.0,280.43453685793804
539.0,286.9194071202448
540.0,296.4929531981615
541.0,307.3340613067171
542.0,317.15744373000325
543.0,323.88352396957305
544.0,326.34289620789576
545.0,324.7079705125967
546.0,320.4144271566519
547.0,315.6092755094901
548.0,312.31355611152753
549.0,311.67890177545297
550.0,313.6102094291894
551.0,316.94790649437346
552.0,320.067131458449
553.0,321.5949445061054
554.0,320.9278236046347
555.0,318.29511655436943
556.0,314.47394612854663
557.0,310.400774554242
558.0,306.93854556658226
559.0,304.77251584486595
560.0,304.3873361219959
561.0,305.9673884154583
562.0,309.2681511139408
563.0,313.61917224377004
564.0,318.14908297054205
565.0,322.1708291064848
566.0,325.48589503033054
567.0,328.40398139405823
568.0,331.41364180201697
569.0,334.75560816961803
570.0,338.2066463765083
571.0,341.19275688357186
572.0,343.15080468560654
573.0,343.81876401360796
574.0,343.26851051434124
575.0,341.71805552610874
576.0,339.30799646076906
577.0,336.11920003437757
578.0,332.3894214669473
579.0,328.70390965339965
580.0,325.9222667356074
581.0,324.79637378451343
582.0,325.54221815293306
583.0,327.69382706798166
584.0,330.35361707349057
585.0,332.6533795151945
586.0,334.0877456481873
587.0,334.5346218253133
588.0,334.05191994148174
589.0,332.6797041456132
590.0,330.3907245842542
591.0,327.12388924936306
592.0,322.8449091989589
593.0,317.6050831621709
594.0,311.62957821887323
595.0,305.4340862012324
596.0,299.9121907412584
597.0,296.2275238631764
598.0,295.51805614964337
599.0,298.43587887072505
600.0,304.7648929268819
601.0,313.36766504076735
602.0,322.52107397680606
603.0,330.571692084287
604.0,336.5716666218416
605.0,340.5744306305441
606.0,343.41233443130085
607.0,346.0930558947259
608.0,349.17704785295865
609.0,352.511259826429
610.0,355.4167244324647
611.0,357.22340213736436
612.0,357.8159484022104
613.0,357.8458971403197
614.0,358.4795801702057
615.0,360.7969060045816
616.0,365.1745449316844
617.0,370.98185319861346
618.0,376.79620703725067
619.0,381.0271907065795
620.0,382.5466525075177
621.0,381.0275576398446
622.0,376.8970144449273
623.0,371.02780935679556
624.0,364.4089892335994
625.0,357.8510629089114
626.0,351.77356711718676
627.0,346.13045953765334
628.0,340.53150653888235
629.0,334.5539023952948
630.0,328.1051500091132
631.0,321.64554827309087
632.0,316.06823235140615
633.0,312.2629322942358
634.0,310.57064360542165
635.0,310.48012227112474
636.0,310.81849184504
637.0,310.3892825639792
638.0,308.71590555207194
639.0,306.3593693642377
640.0,304.5092982178017
641.0,304.1016813619015
642.0,305.08090436588657
643.0,306.3469737544365
644.0,306.41889697699963
645.0,304.35950687829745
646.0,300.3149201408417
647.0,295.36145804012307
648.0,290.9257785510548
649.0,288.1922038501832
650.0,287.8566589762472
651.0,290.18831140738223
652.0,295.12838244161196
653.0,302.2625059409223
654.0,310.7511405784041
655.0,319.3979650064517
656.0,326.92559746131326
657.0,332.2899929329202
658.0,334.90737257463473
659.0,334.6903210169822
660.0,331.99332513833343
661.0,327.59667965427775
662.0,322.615451692888
663.0,318.2598845621835
664.0,315.4433524536931
665.0,314.49342188934673
666.0,315.12356018938897
667.0,316.7195866400597
668.0,318.72731346035886
669.0,320.88426990605217
670.0,323.1902954764405
671.0,325.6495694310701
672.0,328.06843835624977
673.0,330.0313019249879
674.0,331.1423096926434
675.0,331.3161735250329
676.0,330.8076062990917
677.0,329.93374486591586
678.0,328.67573863178075
679.0,326.58577498303265
680.0,323.1341980276897
681.0,318.26654210083416
682.0,312.71259490176385
683.0,307.73951088027206
684.0,304.60884285193623
685.0,304.06935700710477
686.0,306.13952747280183
687.0,310.2147815104438
688.0,315.3135738993228
689.0,320.3793185773312
690.0,324.52844084147114
691.0,327.24197398920137
692.0,328.3921802214072
693.0,328.177968156963
694.0,327.03435235344915
695.0,325.57459304617566
696.0,324.49786863970354
697.0,324.39131705070497
698.0,325.468314725347
699.0,327.4284301466845
700.0,329.55403075422
701.0,331.04749010750584
702.0,331.3969125297999
703.0,330.60338898446366
704.0,329.17910768915544
705.0,327.9280821973985
706.0,327.5754537541878
707.0,328.3586434975972
708.0,329.8640505504415
709.0,331.2359660637236
710.0,331.75238493714596
711.0,331.40975038751856
712.0,331.09065316227236
713.0,332.115018375285
714.0,335.40151084333814
715.0,340.83146230221337
716.0,347.1849293434393
717.0,352.7083654515217
718.0,355.94008539914194
719.0,356.30268028028127
720.0,354.1723027276332
721.0,350.4851967090332
722.0,346.18619215848713
723.0,341.888880973454
724.0,337.91293737172623
725.0,334.59794103527247
726.0,332.5510679929045
727.0,332.584805460713
728.0,335.3097390479069
729.0,340.68068010625575
730.0,347.8404655785584
731.0,355.420413798027
732.0,362.0718378321336
733.0,366.8886727808948
734.0,369.5375945407427
735.0,370.15804447139044
736.0,369.23431449086706
737.0,367.4939225270763
738.0,365.73143631814764
739.0,364.5281285678471
740.0,363.9387002534527
741.0,363.4136200066095
742.0,362.07827959720987
743.0,359.20900546692314
744.0,354.6524565598071
745.0,348.91279791052966
746.0,342.91151085721407
747.0,337.59358848765726
748.0,333.6430659268745
749.0,331.390777497894
750.0,330.86125621938896
751.0,331.86476028236564
752.0,334.0164043305262
753.0,336.80476637023503
754.0,339.73183743946487
755.0,342.52044409945347
756.0,345.29173166709285
757.0,348.5631143017848
758.0,353.0376951441889
759.0,359.3023640549002
760.0,367.59144389765123
761.0,377.72323290270333
762.0,389.2363094009129
763.0,401.6032564283451
764.0,414.38090124353954
765.0,427.20363789002664
766.0,439.74130327744774
767.0,451.63340902681296
768.0,462.5695206032235
769.0,472.3210639760532
770.0,480.64569625990396
771.0,487.0499715916144
772.0,490.6734212718951
773.0,490.5613024029808
774.0,486.25935745643426
775.0,478.3464531409213
776.0,468.40048039848296
777.0,458.36547631189194
778.0,449.68332975095103
779.0,442.7611427532876
780.0,437.0530028580165
781.0,431.55313768978857
782.0,425.39356616921737
783.0,418.2267465368356
784.0,410.2549791147337
785.0,401.9895682782201
786.0,393.9048281526677
787.0,386.26410756080287
788.0,379.2632251108988
789.0,373.3322747220775
790.0,369.25011193812594
791.0,367.79435534438005
792.0,369.1835535400213
793.0,372.67773351389934
794.0,376.7656049188124
795.0,379.79276840877634
796.0,380.60768097871045
797.0,378.80090260212825
798.0,374.48332022827606
799.0,367.98361819483694
800.0,359.795871348151
801.0,350.8360072596265
802.0,342.6175157755069
803.0,336.9586760677379
804.0,335.2758992465614
805.0,337.83621983929936
806.0,343.54058466506547
807.0,350.34686478133347
808.0,356.0129144677877
809.0,358.7749264554426
810.0,357.64802450077326
811.0,352.5144663749151
812.0,344.11442157430616
813.0,333.9355409405005
814.0,323.8568199151043
815.0,315.50654290862565
816.0,309.63217854123207
817.0,305.87857832534905
818.0,303.20317459246365
819.0,300.64882595494976
820.0,297.9399968467245
821.0,295.4849375311096
822.0,293.8221505855241
823.0,293.05949551058256
824.0,292.7520159663871
825.0,292.29860182041136
826.0,291.49575299650843
827.0,290.764665620126
828.0,290.88363032789186
829.0,292.4153486975241
830.0,295.2781402408873
831.0,298.68497211047173
832.0,301.54177097542953
833.0,302.96907755415856
834.0,302.6444033881121
835.0,300.8230541402388
836.0,298.0647838845572
837.0,294.9525723915469
838.0,291.99281559860657
839.0,289.7178683979212
840.0,288.77749875599585
841.0,289.7840766940508
842.0,292.95514065655817
843.0,297.80150863830926
844.0,303.2161697424931
845.0,307.9548091450158
846.0,311.24764999107356
847.0,313.16722703873984
848.0,314.48723141395965
849.0,316.17007941989004
850.0,318.71801593665066
851.0,321.80062919878213
852.0,324.389584245158
853.0,325.33365473876165
854.0,324.0231585384473
855.0,320.72248873966305
856.0,316.360771653643
857.0,311.9785917190154
858.0,308.2672178793605
859.0,305.4809853561353
860.0,303.69439429238344
861.0,303.04892203723153
862.0,303.694249914664
863.0,305.55803431058564
864.0,308.20923140227876
865.0,311.12163006917046
866.0,314.1337780976288
867.0,317.66206522067097
868.0,322.4268378099192
869.0,328.782714295803
870.0,336.208948465709
871.0,343.38028685437286
872.0,348.789484585017
873.0,351.5549150632009
874.0,351.83722641901016
875.0,350.6719274487475
876.0,349.2608408525254
877.0,348.2442053244929
878.0,347.3677354793693
879.0,345.7262370602241
880.0,342.37987732449153
881.0,336.9803759174788
882.0,330.02777167681853
883.0,322.7404646277274
884.0,316.58586005444926
885.0,312.7417736797923
886.0,311.6931146765205
887.0,313.1268019646993
888.0,316.05598338509157
889.0,319.1650277623074
890.0,321.12289428008046
891.0,320.9113976619481
892.0,318.0897390681717
893.0,312.9577709002749
894.0,306.4613592845978
895.0,299.80027880517974
896.0,293.9206315756958
897.0,289.2460746504056
898.0,285.83146083439783
899.0,283.7813528479976
900.0,283.532211503476
901.0,285.72240794735296
902.0,290.71268874206186
903.0,298.1617243496363
904.0,306.9766012514684
905.0,315.7226045448467
906.0,323.1978031695305
907.0,328.8538354227172
908.0,332.8532154863382
909.0,335.8092713708749
910.0,338.4063384283598
911.0,341.05816081895586
912.0,343.7037399940384
913.0,345.84444642428343
914.0,346.764598471195
915.0,345.9173891022445
916.0,343.2170103407593
917.0,339.1433607195722
918.0,334.60601196583775
919.0,330.70243865854655
920.0,328.42258814344825
921.0,328.3985681300014
922.0,330.6768471687885
923.0,334.6632796539954
924.0,339.26881033164113
925.0,343.2643613432823
926.0,345.6594832197268
927.0,345.96705092155014
928.0,344.26615093913284
929.0,341.14230876769045
930.0,337.496052676103
931.0,334.25036084416377
932.0,332.0015709850413
933.0,330.7811147615364
934.0,330.1149388362711
935.0,329.34496627883
936.0,328.0569080395135
937.0,326.34051290499787
938.0,324.70901609925306
939.0,323.834666736605
940.0,324.25771596485845
941.0,326.26667146799633
942.0,329.9271766430513
943.0,335.1578276288921
944.0,341.8423298486922
945.0,349.8852122440633
946.0,359.2277019418202
947.0,369.80245368704374
948.0,381.4313911198416
949.0,393.7508105546489
950.0,406.1821724233136
951.0,417.96022253864976
952.0,428.17530362125945
953.0,435.86729059417917
954.0,440.1481057531012
955.0,440.4213891455147
956.0,436.61221670095165
957.0,429.29541301019214
958.0,419.6097990832212
959.0,408.97454494281914
960.0,398.66586698121364
961.0,389.4697320014023
962.0,381.5821184385003
963.0,374.8229513663322
964.0,369.0512144944613
965.0,364.5240455437209
966.0,361.90867866013195
967.0,361.9606940353689
968.0,365.08564577773933
969.0,371.06054361581204
970.0,379.10509791040874
971.0,388.11574522561136
972.0,396.90148902032814
973.0,404.3053500770767
974.0,409.3821404857162
975.0,411.69109610573946
976.0,411.6554946809633
977.0,410.7566685330003
978.0,411.2884801251302
979.0,415.7078805986639
980.0,425.71505673748726
981.0,441.48478747087324
982.0,461.3565695687557
983.0,482.22261365104816
984.0,500.48980473463666
985.0,513.251173990542
986.0,519.1419598403088
987.0,518.5291677742158
988.0,513.0809358943204
989.0,504.91104911254
990.0,495.7997793761448
991.0,486.7490996060337
992.0,477.9669289756003
993.0,469.11607005996996
994.0,459.68184909900555
995.0,449.2722508213384
996.0,437.816079562723
997.0,425.6546523293693
998.0,413.46738654202403
999.0,401.97771732537285
1000.0,391.5671557048978
1001.0,381.9965711787396
1002.0,372.4946545668849
1003.0,362.2213843160127
1004.0,350.8079153016605
1005.0,338.6640631427079
1006.0,326.8760829741112
1007.0,316.8305146358952
1008.0,309.74911865443573
1009.0,306.3591746163278
1010.0,306.67585065474907
1011.0,309.9608994459113
1012.0,314.9323161568228
1013.0,320.2183932443142
1014.0,324.90723549724305
1015.0,328.83241336171585
1016.0,332.40213789842966
1017.0,336.08876334499615
1018.0,340.02325244678457
1019.0,343.93408434633426
1020.0,347.4707392626701
1021.0,350.5730137667899
1022.0,353.5107666613718
1023.0,356.6031915767695
1024.0,359.7969384047873
1025.0,362.4609483661758
1026.0,363.6436060420998
1027.0,362.6456278596956
1028.0,359.59615284348877
1029.0,355.54669006415395
1030.0,352.00575392994443
1031.0,350.1494042570754
1032.0,350.26328948617294
1033.0,351.71590649150585
1034.0,353.3470592343508
1035.0,354.02746444328994
1036.0,352.9649093745903
1037.0,349.8651385618647
1038.0,344.96408046198314
1039.0,338.95609880168576
1040.0,332.75841551545295
1041.0,327.1705837893385
1042.0,322.56962413629367
1043.0,318.85099785071566
1044.0,315.6364024017533
1045.0,312.6076756025752
1046.0,309.70800669940957
1047.0,307.148229725015
1048.0,305.26826045017305
1049.0,304.37871791783925
1050.0,304.68487053040394
1051.0,306.30654584253966
1052.0,309.33370839949504
1053.0,313.8002787715851
1054.0,319.54841477910855
1055.0,326.03819825468753
1056.0,332.3214228409772
1057.0,337.29823906904016
1058.0,340.15386493073277
1059.0,340.68257657420236
1060.0,339.2600374222916
1061.0,336.5559708349428
1062.0,333.17635283204436
1063.0,329.51821375706527
1064.0,325.8596231275013
1065.0,322.5195522629255
1066.0,319.8787464799086
1067.0,318.25302517503525
1068.0,317.70585160909746
1069.0,317.9790689131615
1070.0,318.58964299848157
1071.0,319.0919613298116
1072.0,319.28996942650645
1073.0,319.3003690368776
1074.0,319.42088454657664
1075.0,319.8997057445743
1076.0,320.7659775522772
1077.0,321.7914333015327
1078.0,322.6284974746608
1079.0,322.98513375945845
1080.0,322.7662404505283
1081.0,322.1064147133893
1082.0,321.25562979223264
1083.0,320.4333330393358
1084.0,319.6938179664331
1085.0,318.88774480212805
1086.0,317.7065365289602
1087.0,315.80494557848607
1088.0,312.96147073040305
1089.0,309.2946004817511
1090.0,305.41912881545255
1091.0,302.4422388462179
1092.0,301.64317663379904
1093.0,303.9260551431901
1094.0,309.3564435622768
1095.0,317.05014737879947
1096.0,325.5075806522884
1097.0,333.2248337659459
1098.0,339.22481137393186
1099.0,343.3221901154791
1100.0,345.99667840236623
1101.0,348.05771680702867
1102.0,350.2527982672741
1103.0,352.9409920751474
1104.0,355.9473146675197
1105.0,358.58428440379555
1106.0,359.8827138778332
1107.0,358.99220838246663
1108.0,355.56631876208644
1109.0,349.9701366803068
1110.0,343.15437587786664
1111.0,336.3202440849672
1112.0,330.53879276764457
1113.0,326.60181568805353
1114.0,325.00032952472225
1115.0,325.97090123990216
1116.0,329.4007906026086
1117.0,334.65545928288765
1118.0,340.5385390243258
1119.0,345.5180024095389
1120.0,348.25559565303894
1121.0,348.14380628463545
1122.0,345.60906645974336
1123.0,342.0055033607015
1124.0,339.18318632876475
1125.0,338.8647380711528
1126.0,341.9988306928672
1127.0,348.3204863663785
1128.0,356.31042589164724
1129.0,363.6708034389205
1130.0,368.14422479520476
1131.0,368.3021137155615
1132.0,363.9324936653494
1133.0,355.91927877003195
1134.0,345.8247347551284
1135.0,335.4075433293922
1136.0,326.2456692603837
1137.0,319.44783690685006
1138.0,315.4568758151254
1139.0,314.06055886301885
1140.0,314.62071560573594
1141.0,316.4112676595015
1142.0,318.87357106983694
1143.0,321.64945907539527
1144.0,324.4504811533196
1145.0,326.9646175334483
1146.0,328.85283371555494
1147.0,329.85521582449167
1148.0,329.87811437039704
1149.0,329.0209947467273
1150.0,327.56072831807796
1151.0,325.8773057326099
1152.0,324.31146782499684
1153.0,322.98616930285556
1154.0,321.7841005400467
1155.0,320.52567128822307
1156.0,319.2287929767414
1157.0,318.20535841335874
1158.0,317.9172368683102
1159.0,318.7813484611151
1160.0,321.1387823324519
1161.0,325.29103340751186
1162.0,331.47078220940807
1163.0,339.59143937615977
1164.0,349.0310929373585
1165.0,358.68582013619493
1166.0,367.33453562756875
1167.0,374.09727113704844
1168.0,378.69555811847243
1169.0,381.46702940409267
1170.0,383.15251106974256
1171.0,384.688612765147
1172.0,386.94197799986165
1173.0,390.5029264051329
1174.0,395.46323611290956
1175.0,401.3128267398877
1176.0,406.9791446349478
1177.0,411.0747913142278
1178.0,412.3119621490972
1179.0,409.96625977277665
1180.0,404.2771007232682
1181.0,396.5901428030139
1182.0,389.16793220888724
1183.0,384.59306246198275
1184.0,384.87538461951186
1185.0,390.6249522772444
1186.0,400.6552195283278
1187.0,412.28392802238244
1188.0,422.22547276427656
1189.0,427.6555265045516
1190.0,426.9696905478702
1191.0,420.0328823091003
1192.0,407.9144686529577
1193.0,392.4407341139028
1194.0,375.75435299608614
1195.0,360.00135655782276
1196.0,347.0627237719794
1197.0,338.28813399165057
1198.0,334.20260722309456
1199.0,334.29375432431374
1200.0,337.0131731572504
1201.0,340.1027234262748
1202.0,341.24868341944153
1203.0,338.87597566600124
1204.0,332.7543753596484
1205.0,324.14178711163913
1206.0,315.363620975059
1207.0,308.9804277758112
1208.0,306.9527646469997
1209.0,310.02955734590404
1210.0,317.544757946781
1211.0,327.61008481758597
1212.0,337.6512039207729
1213.0,345.18758282702106
1214.0,348.5813449317369
1215.0,347.5055693679973
1216.0,342.90471158937623
1217.0,336.4876617311355
1218.0,330.0056431541924
1219.0,324.6848054327014
1220.0,321.0243074625266
1221.0,318.883982121579
1222.0,317.66138832657225
1223.0,316.4291312383389
1224.0,314.166948687959
1225.0,310.1533875509553
1226.0,304.4524729928678
1227.0,298.1048912945636
1228.0,292.78887676415354
1229.0,290.0533105379888
1230.0,290.54981243566704
1231.0,293.7736630577343
1232.0,298.43119585028217
1233.0,303.1494077007925
1234.0,307.10049595134234
1235.0,310.26359037855104
1236.0,313.28073853109845
1237.0,317.0689582380169
1238.0,322.3626094573609
1239.0,329.34129258369387
1240.0,337.43750439293274
1241.0,345.449077180127
